Employee_ID,Event_Date,Event_Type,Old_Department_ID,New_Department_ID,Event_Reason
EMP10242,2026-04-25,Resignation,101.0,101.0,Voluntary exit
EMP10243,2019-12-20,Joining,,,Initial employment
EMP10244,2022-01-03,Joining,,,Initial employment
EMP10244,2022-12-26,Transfer,106.0,101.0,Business transfer
EMP10244,2023-03-18,Resignation,106.0,106.0,Voluntary exit
EMP10245,2023-10-06,Joining,,,Initial employment
EMP10245,2025-08-29,Transfer,103.0,107.0,Business transfer
EMP10246,2023-01-04,Joining,,,Initial employment
EMP10246,2024-07-25,Promotion,101.0,101.0,Role progression
EMP10247,2021-09-17,Joining,,,Initial employment
EMP10247,2026-02-17,Promotion,108.0,108.0,Role progression
EMP10247,2025-12-25,Transfer,108.0,108.0,Business transfer
EMP10247,2022-10-01,Promotion,108.0,108.0,Role progression
EMP10247,2022-04-21,Promotion,108.0,108.0,Role progression
EMP10247,2022-09-23,Transfer,108.0,108.0,Business transfer
EMP10247,2026-06-11,Manager Change,108.0,108.0,Reporting-line change
EMP10248,2022-06-18,Joining,,,Initial employment
EMP10248,2023-07-22,Resignation,104.0,104.0,Voluntary exit
EMP10249,2024-02-28,Joining,,,Initial employment
EMP10250,2023-12-15,Joining,,,Initial employment
EMP10250,2025-12-18,Transfer,102.0,104.0,Business transfer
EMP10251,2025-05-30,Joining,,,Initial employment
EMP10252,2025-03-06,Joining,,,Initial employment
EMP10253,2022-01-16,Joining,,,Initial employment
EMP10253,2025-10-26,Manager Change,101.0,101.0,Reporting-line change
EMP10254,2021-03-28,Joining,,,Initial employment
EMP10255,2023-12-05,Joining,,,Initial employment
EMP10256,2024-05-14,Joining,,,Initial employment
EMP10257,2025-09-03,Joining,,,Initial employment
EMP10258,2025-06-30,Joining,,,Initial employment
EMP10258,2026-02-09,Transfer,103.0,103.0,Business transfer
EMP10259,2021-06-07,Joining,,,Initial employment
EMP10260,2024-01-30,Joining,,,Initial employment
EMP10260,2025-01-26,Promotion,101.0,101.0,Role progression
EMP10261,2022-03-26,Joining,,,Initial employment
EMP10261,2025-06-18,Resignation,104.0,104.0,Voluntary exit
EMP10262,2020-10-29,Joining,,,Initial employment
EMP10263,2020-09-24,Joining,,,Initial employment
EMP10263,2021-10-04,Promotion,101.0,101.0,Role progression
EMP10264,2026-03-09,Joining,,,Initial employment
EMP10265,2023-07-01,Joining,,,Initial employment
EMP10265,2025-12-11,Resignation,107.0,107.0,Voluntary exit
EMP10265,2025-04-27,Resignation,107.0,107.0,Voluntary exit
EMP10266,2019-05-17,Joining,,,Initial employment
EMP10267,2024-04-30,Joining,,,Initial employment
EMP10268,2023-08-25,Joining,,,Initial employment
EMP10268,2024-03-31,Transfer,103.0,108.0,Business transfer
EMP10268,2025-03-22,Termination,103.0,103.0,Involuntary exit
EMP10269,2020-03-03,Joining,,,Initial employment
EMP10270,2023-01-15,Joining,,,Initial employment
EMP10271,2026-04-13,Joining,,,Initial employment
EMP10272,2021-03-29,Joining,,,Initial employment
EMP10272,2022-10-22,Termination,101.0,101.0,Involuntary exit
EMP10273,2024-12-28,Joining,,,Initial employment
EMP10273,2026-04-25,Transfer,103.0,101.0,Business transfer
EMP10273,2025-12-04,Termination,103.0,103.0,Involuntary exit
EMP10274,2022-01-11,Joining,,,Initial employment
EMP10275,2025-02-02,Joining,,,Initial employment
EMP10276,2019-07-17,Joining,,,Initial employment
EMP10276,2022-10-17,Promotion,102.0,102.0,Role progression
EMP10276,2023-02-19,Transfer,102.0,105.0,Business transfer
EMP10276,2021-07-02,Transfer,102.0,101.0,Business transfer
EMP10277,2026-04-25,Joining,,,Initial employment
EMP10278,2024-06-18,Joining,,,Initial employment
EMP10278,2026-03-15,Transfer,101.0,105.0,Business transfer
EMP10279,2025-09-14,Joining,,,Initial employment
EMP10280,2020-04-15,Joining,,,Initial employment
EMP10280,2021-02-27,Leave of Absence,101.0,101.0,Temporary leave
EMP10280,2024-07-15,Leave of Absence,101.0,101.0,Temporary leave
EMP10280,2022-10-23,Transfer,101.0,108.0,Business transfer
EMP10281,2025-03-15,Joining,,,Initial employment
EMP10282,2024-05-02,Joining,,,Initial employment
EMP10283,2021-07-17,Joining,,,Initial employment
EMP10283,2025-12-07,Resignation,108.0,108.0,Voluntary exit
EMP10283,2023-11-13,Promotion,108.0,108.0,Role progression
EMP10284,2024-07-03,Joining,,,Initial employment
EMP10285,2026-05-03,Joining,,,Initial employment
EMP10286,2021-06-24,Joining,,,Initial employment
EMP10286,2025-08-02,Promotion,106.0,106.0,Role progression
EMP10286,2023-11-25,Transfer,106.0,102.0,Business transfer
EMP10286,2022-09-23,Transfer,106.0,102.0,Business transfer
EMP10286,2025-05-09,Manager Change,106.0,106.0,Reporting-line change
EMP10286,2022-06-11,Promotion,106.0,106.0,Role progression
EMP10287,2025-01-31,Joining,,,Initial employment
EMP10288,2019-01-23,Joining,,,Initial employment
EMP10288,2020-07-13,Manager Change,105.0,105.0,Reporting-line change
EMP10288,2022-11-17,Termination,105.0,105.0,Involuntary exit
EMP10288,2021-05-06,Manager Change,105.0,105.0,Reporting-line change
EMP10288,2019-10-31,Promotion,105.0,105.0,Role progression
EMP10289,2019-08-23,Joining,,,Initial employment
EMP10289,2024-10-22,Transfer,103.0,107.0,Business transfer
EMP10289,2023-10-26,Promotion,103.0,103.0,Role progression
EMP10290,2022-01-29,Joining,,,Initial employment
EMP10291,2021-07-17,Joining,,,Initial employment
EMP10291,2026-03-13,MANAGER CHANGE,106.0,106.0,Reporting-line change
EMP10291,2022-03-17,Resignation,106.0,106.0,Voluntary exit
EMP10292,2020-06-06,Joining,,,Initial employment
EMP10292,2024-11-23,Resignation,102.0,102.0,Voluntary exit
EMP10292,2023-05-29,Manager Change,102.0,102.0,Reporting-line change
EMP10292,2021-05-04,Manager Change,102.0,102.0,Reporting-line change
EMP10293,2023-12-14,Joining,,,Initial employment
EMP10294,2020-03-06,Joining,,,Initial employment
EMP10294,2025-05-05,Leave of Absence,108.0,108.0,Temporary leave
EMP10294,2024-08-24,Resignation,108.0,108.0,Voluntary exit
EMP10295,2021-03-03,Joining,,,Initial employment
EMP10295,2024-04-17,Manager Change,101.0,101.0,Reporting-line change
EMP10296,2023-06-18,Joining,,,Initial employment
EMP10296,2024-12-01,Rehire,103.0,103.0,Returned employee
EMP10297,2023-10-03,Joining,,,Initial employment
EMP10297,2025-10-31,Resignation,108.0,108.0,Voluntary exit
EMP10298,2020-06-16,Joining,,,Initial employment
EMP10298,2022-07-04,Manager Change,105.0,105.0,Reporting-line change
EMP10298,2022-05-19,Resignation,105.0,105.0,Voluntary exit
EMP10299,2023-10-13,Joining,,,Initial employment
EMP10300,2023-08-03,Joining,,,Initial employment
EMP10300,2024-07-14,Termination,102.0,102.0,Involuntary exit
EMP10301,2022-08-09,Joining,,,Initial employment
EMP10301,2023-11-29,Promotion,102.0,102.0,Role progression
EMP10302,2021-07-01,Joining,,,Initial employment
EMP10302,2025-06-28,Termination,107.0,107.0,Involuntary exit
EMP10302,2023-04-05,Manager Change,107.0,107.0,Reporting-line change
EMP10303,2022-01-29,Joining,,,Initial employment
EMP10303,2025-11-06,Rehire,104.0,104.0,Returned employee
EMP10304,2023-03-06,Joining,,,Initial employment
EMP10304,2025-12-28,Resignation,104.0,104.0,Voluntary exit
EMP10304,2023-09-20,Resignation,104.0,104.0,Voluntary exit
EMP10305,2022-08-20,Joining,,,Initial employment
EMP10305,2024-10-22,Transfer,101.0,106.0,Business transfer
EMP10305,2024-04-29,Transfer,101.0,107.0,Business transfer
EMP10305,2025-11-29,Transfer,101.0,103.0,Business transfer
EMP10306,2026-01-31,Joining,,,Initial employment
EMP10307,2021-10-20,Joining,,,Initial employment
EMP10307,2023-05-30,Termination,108.0,108.0,Involuntary exit
EMP10307,2024-11-19,Resignation,108.0,108.0,Voluntary exit
EMP10308,2023-04-26,Joining,,,Initial employment
EMP10309,2022-10-10,Joining,,,Initial employment
EMP10309,2023-10-28,Leave of Absence,105.0,105.0,Temporary leave
EMP10309,2026-02-19,Promotion,105.0,105.0,Role progression
EMP10310,2023-02-28,Joining,,,Initial employment
EMP10311,2023-08-09,Joining,,,Initial employment
EMP10311,2025-09-30,Leave of Absence,106.0,106.0,Temporary leave
EMP10311,2024-09-23,Transfer,106.0,108.0,Business transfer
EMP10312,2024-06-20,Joining,,,Initial employment
EMP10313,2019-08-15,Joining,,,Initial employment
EMP10314,2022-06-13,Joining,,,Initial employment
EMP10314,2023-02-06,Manager Change,101.0,101.0,Reporting-line change
EMP10314,2024-10-06,Leave of Absence,101.0,101.0,Temporary leave
EMP10315,2021-05-22,Joining,,,Initial employment
EMP10316,2021-06-10,Joining,,,Initial employment
EMP10316,2023-10-12,Resignation,107.0,107.0,Voluntary exit
EMP10316,2021-12-13,TRANSFER,107.0,104.0,Business transfer
EMP10317,2023-01-18,Joining,,,Initial employment
EMP10317,2026-03-16,Promotion,103.0,103.0,Role progression
EMP10317,2024-02-26,Manager Change,103.0,103.0,Reporting-line change
EMP10318,2021-11-02,Joining,,,Initial employment
EMP10318,2024-11-17,Promotion,107.0,107.0,Role progression
EMP10319,2025-03-07,Joining,,,Initial employment
EMP10320,2020-02-01,Joining,,,Initial employment
EMP10320,2025-03-11,Resignation,107.0,107.0,Voluntary exit
EMP10321,2022-01-28,Joining,,,Initial employment
EMP10321,2022-08-29,Promotion,105.0,105.0,Role progression
EMP10322,2024-09-09,Joining,,,Initial employment
EMP10323,2020-10-10,Joining,,,Initial employment
EMP10323,2023-12-25,Transfer,102.0,107.0,Business transfer
EMP10323,2024-10-01,Transfer,102.0,104.0,Business transfer
EMP10323,2022-10-23,Transfer,102.0,105.0,Business transfer
EMP10323,2022-11-24,Transfer,102.0,103.0,Business transfer
EMP10324,2019-11-25,JOINING,,,Initial employment
EMP10324,2021-02-08,Leave of Absence,102.0,102.0,Temporary leave
EMP10324,2023-05-01,Transfer,102.0,107.0,Business transfer
EMP10324,2024-01-05,Transfer,102.0,105.0,Business transfer
EMP10325,2023-01-22,Joining,,,Initial employment
EMP10326,2021-08-09,Joining,,,Initial employment
EMP10326,2023-05-18,Leave of Absence,107.0,107.0,Temporary leave
EMP10327,2024-06-28,Joining,,,Initial employment
EMP10327,2026-05-02,Resignation,106.0,106.0,Voluntary exit
EMP10327,2025-04-02,Manager Change,106.0,106.0,Reporting-line change
EMP10328,2024-07-09,Joining,,,Initial employment
EMP10329,2026-04-22,Joining,,,Initial employment
EMP10330,2024-02-22,Joining,,,Initial employment
EMP10331,2022-04-11,Joining,,,Initial employment
EMP10331,2024-01-20,Transfer,103.0,108.0,Business transfer
EMP10331,2025-11-11,Termination,103.0,103.0,Involuntary exit
EMP10332,2023-11-08,Joining,,,Initial employment
EMP10333,2019-06-11,Joining,,,Initial employment
EMP10334,2023-10-18,Joining,,,Initial employment
EMP10334,2025-06-24,Termination,101.0,101.0,Involuntary exit
EMP10335,2021-02-14,Joining,,,Initial employment
EMP10335,2021-09-13,Promotion,102.0,102.0,Role progression
EMP10335,2024-04-15,Resignation,102.0,102.0,Voluntary exit
EMP10335,2025-01-27,Promotion,102.0,102.0,Role progression
EMP10336,2024-01-02,Joining,,,Initial employment
EMP10336,2026-02-01,Promotion,103.0,103.0,Role progression
EMP10337,2025-05-10,Joining,,,Initial employment
EMP10337,2025-11-27,Promotion,101.0,101.0,Role progression
EMP10338,2021-11-17,Joining,,,Initial employment
EMP10338,2023-04-02,Manager Change,108.0,108.0,Reporting-line change
EMP10338,2025-04-01,Termination,108.0,108.0,Involuntary exit
EMP10338,2024-01-15,Resignation,108.0,108.0,Voluntary exit
EMP10339,2025-07-01,Joining,,,Initial employment
EMP10340,2021-07-28,Joining,,,Initial employment
EMP10340,2024-03-06,Manager Change,101.0,101.0,Reporting-line change
EMP10340,2024-04-20,Rehire,101.0,101.0,Returned employee
EMP10341,2020-06-23,Joining,,,Initial employment
EMP10342,2025-12-10,Joining,,,Initial employment
EMP10342,2026-06-25,Transfer,107.0,102.0,Business transfer
EMP10343,2021-04-01,Joining,,,Initial employment
EMP10343,2023-04-09,Transfer,103.0,106.0,Business transfer
EMP10343,2024-04-12,Transfer,103.0,105.0,Business transfer
EMP10344,2023-01-01,Joining,,,Initial employment
EMP10345,2021-12-24,Joining,,,Initial employment
EMP10345,2025-10-16,Promotion,101.0,101.0,Role progression
EMP10346,2019-12-22,Joining,,,Initial employment
EMP10346,2024-05-16,Transfer,101.0,101.0,Business transfer
EMP10347,2019-08-23,Joining,,,Initial employment
EMP10347,2024-10-06,Transfer,103.0,102.0,Business transfer
EMP10348,2025-03-24,Joining,,,Initial employment
EMP10348,2026-01-16,Transfer,107.0,104.0,Business transfer
EMP10348,2026-01-25,Rehire,107.0,107.0,Returned employee
EMP10349,2023-03-29,Joining,,,Initial employment
EMP10350,2024-09-27,Joining,,,Initial employment
EMP10351,2019-04-28,Joining,,,Initial employment
EMP10351,2021-10-29,Promotion,104.0,104.0,Role progression
EMP10351,2022-11-15,Transfer,104.0,103.0,Business transfer
EMP10352,2024-10-02,Joining,,,Initial employment
EMP10353,2023-08-01,Joining,,,Initial employment
EMP10353,2024-12-22,Promotion,103.0,103.0,Role progression
EMP10354,2026-02-25,Joining,,,Initial employment
EMP10355,2021-12-03,Joining,,,Initial employment
EMP10355,2025-09-06,Termination,101.0,101.0,Involuntary exit
EMP10355,2025-07-30,Transfer,101.0,108.0,Business transfer
EMP10356,2024-10-01,Joining,,,Initial employment
EMP10357,2020-07-11,Joining,,,Initial employment
EMP10358,2023-12-21,Joining,,,Initial employment
EMP10358,2025-10-28,Termination,108.0,108.0,Involuntary exit
EMP10358,2024-07-13,Transfer,108.0,108.0,Business transfer
EMP10358,2025-06-15,Transfer,108.0,106.0,Business transfer
EMP10359,2024-06-28,Joining,,,Initial employment
EMP10360,2020-02-02,Joining,,,Initial employment
EMP10360,2025-12-28,Resignation,103.0,103.0,Voluntary exit
EMP10360,2021-01-25,Resignation,103.0,103.0,Voluntary exit
EMP10361,2020-11-05,Joining,,,Initial employment
EMP10361,2023-09-15,Transfer,108.0,108.0,Business transfer
EMP10361,2021-06-26,Transfer,108.0,104.0,Business transfer
EMP10362,2020-01-22,Joining,,,Initial employment
EMP10362,2022-12-20,Transfer,102.0,104.0,Business transfer
EMP10362,2024-02-04,Promotion,102.0,102.0,Role progression
EMP10363,2024-11-28,Joining,,,Initial employment
EMP10364,2026-04-15,Joining,,,Initial employment
EMP10365,2024-08-26,Joining,,,Initial employment
EMP10365,2025-11-04,Transfer,107.0,104.0,Business transfer
EMP10366,2021-06-02,Joining,,,Initial employment
EMP10366,2022-05-09,Resignation,108.0,108.0,Voluntary exit
EMP10367,2020-06-24,Joining,,,Initial employment
EMP10367,2021-06-09,Promotion,102.0,102.0,Role progression
EMP10368,2019-06-20,Joining,,,Initial employment
EMP10369,2025-09-22,Joining,,,Initial employment
EMP10369,2026-06-14,Promotion,106.0,106.0,Role progression
EMP10370,2021-01-09,Joining,,,Initial employment
EMP10370,2024-01-10,Termination,101.0,101.0,Involuntary exit
EMP10370,2025-06-30,Resignation,101.0,101.0,Voluntary exit
EMP10371,2022-11-02,Joining,,,Initial employment
EMP10372,2025-03-27,Joining,,,Initial employment
EMP10373,2019-04-29,Joining,,,Initial employment
EMP10374,2025-11-17,Joining,,,Initial employment
EMP10375,2024-11-21,Joining,,,Initial employment
EMP10376,2024-06-18,Joining,,,Initial employment
EMP10376,2025-09-25,Promotion,106.0,106.0,Role progression
EMP10376,2025-05-09,Resignation,106.0,106.0,Voluntary exit
EMP10377,2023-09-02,Joining,,,Initial employment
EMP10378,2023-09-19,Joining,,,Initial employment
EMP10378,2024-11-17,Promotion,103.0,103.0,Role progression
EMP10378,2026-02-03,Manager Change,103.0,103.0,Reporting-line change
EMP10379,2025-01-31,Joining,,,Initial employment
EMP10380,2023-08-25,Joining,,,Initial employment
EMP10381,2022-12-15,Joining,,,Initial employment
EMP10381,2025-05-01,Manager Change,107.0,107.0,Reporting-line change
EMP10381,2024-04-15,Resignation,107.0,107.0,Voluntary exit
EMP10382,2023-10-26,Joining,,,Initial employment
EMP10382,2026-03-18,Transfer,101.0,103.0,Business transfer
EMP10383,2023-03-05,Joining,,,Initial employment
EMP10383,2024-12-30,Promotion,108.0,108.0,Role progression
EMP10384,2020-10-26,Joining,,,Initial employment
EMP10384,2021-06-08,Rehire,102.0,102.0,Returned employee
EMP10384,2025-02-02,Resignation,102.0,102.0,Voluntary exit
EMP10384,2022-04-12,Transfer,102.0,103.0,Business transfer
EMP10385,2019-02-02,Joining,,,Initial employment
EMP10385,2019-08-10,Transfer,102.0,107.0,Business transfer
EMP10385,2023-03-29,Promotion,102.0,102.0,Role progression
EMP10386,2024-10-03,Joining,,,Initial employment
EMP10387,2026-01-10,Joining,,,Initial employment
EMP10388,2024-08-21,Joining,,,Initial employment
EMP10389,2023-04-01,Joining,,,Initial employment
EMP10390,2020-12-20,Joining,,,Initial employment
EMP10390,2024-11-14,Transfer,106.0,101.0,Business transfer
EMP10390,2025-10-25,Promotion,106.0,106.0,Role progression
EMP10391,2026-02-15,Joining,,,Initial employment
EMP10392,2025-08-17,Joining,,,Initial employment
EMP10392,2026-05-18,Resignation,101.0,101.0,Voluntary exit
EMP10393,2020-04-28,Joining,,,Initial employment
EMP10393,2022-01-26,Transfer,102.0,108.0,Business transfer
EMP10394,2021-08-30,Joining,,,Initial employment
EMP10394,2023-02-20,Termination,103.0,103.0,Involuntary exit
EMP10394,2022-08-13,Transfer,103.0,101.0,Business transfer
EMP10395,2026-04-24,Joining,,,Initial employment
EMP10396,2019-11-03,Joining,,,Initial employment
EMP10397,2020-04-01,Joining,,,Initial employment
EMP10397,2020-11-19,Rehire,103.0,103.0,Returned employee
EMP10398,2025-01-16,Joining,,,Initial employment
EMP10399,2019-11-27,Joining,,,Initial employment
EMP10399,2022-12-18,Termination,104.0,104.0,Involuntary exit
EMP10399,2024-10-19,Transfer,104.0,103.0,Business transfer
EMP10399,2024-09-22,Termination,104.0,104.0,Involuntary exit
EMP10400,2019-08-13,Joining,,,Initial employment
EMP10400,2024-02-21,Transfer,107.0,103.0,Business transfer
EMP10401,2023-01-19,Joining,,,Initial employment
EMP10402,2021-12-18,Joining,,,Initial employment
EMP10402,2024-10-30,Rehire,105.0,105.0,Returned employee
EMP10402,2024-02-19,Promotion,105.0,105.0,Role progression
EMP10402,2023-07-17,Leave of Absence,105.0,105.0,Temporary leave
EMP10403,2020-10-05,Joining,,,Initial employment
EMP10403,2023-09-30,Transfer,106.0,107.0,Business transfer
EMP10403,2025-04-02,Manager Change,106.0,106.0,Reporting-line change
EMP10403,2025-05-06,Rehire,106.0,106.0,Returned employee
EMP10403,2024-06-27,Transfer,106.0,104.0,Business transfer
EMP10403,2026-04-29,Leave of Absence,106.0,106.0,Temporary leave
EMP10404,2020-09-07,Joining,,,Initial employment
EMP10405,2019-07-14,Joining,,,Initial employment
EMP10405,2024-08-20,Transfer,106.0,104.0,Business transfer
EMP10406,2020-05-03,Joining,,,Initial employment
EMP10406,2025-05-02,Promotion,103.0,103.0,Role progression
EMP10407,2025-01-13,Joining,,,Initial employment
EMP10408,2026-04-11,Joining,,,Initial employment
EMP10409,2022-06-03,Joining,,,Initial employment
EMP10410,2025-09-25,Joining,,,Initial employment
EMP10411,2022-01-07,Joining,,,Initial employment
EMP10411,2023-04-12,Transfer,101.0,101.0,Business transfer
