Employee_ID,Review_Date,Performance_Rating,Performance_Category,Review_Type
EMP10064,2023-12-31,3.5,Meets Expectations,Mid-Year
EMP10064,2024-06-30,3.5,Exceeds Expectations,Annual
EMP10064,2024-12-31,3.6,Meets Expectations,Annual
EMP10064,2025-06-30,3.4,Exceeds Expectations,Annual
EMP10064,2025-12-31,3.2,Needs Improvement,Annual
EMP10064,2026-06-30,3.1,Meets Expectations,Annual
EMP10065,2024-12-31,3.2,Needs Improvement,Annual
EMP10065,2025-06-30,2.8,Needs Improvement,Mid-Year
EMP10065,2025-12-31,2.8,Meets Expectations,Annual
EMP10065,2026-06-30,4.1,Meets Expectations,Mid-Year
EMP10066,2022-12-31,2.8,Meets Expectations,Mid-Year
EMP10066,2023-06-30,2.8,Meets Expectations,Mid-Year
EMP10066,2023-12-31,3.3,Exceeds Expectations,Annual
EMP10066,2024-06-30,3.9,Meets Expectations,Mid-Year
EMP10066,2024-12-31,3.2,Meets Expectations,Annual
EMP10066,2025-06-30,3.4,Exceeds Expectations,Annual
EMP10066,2025-12-31,3.1,Meets Expectations,Mid-Year
EMP10066,2026-06-30,2.7,Meets Expectations,Mid-Year
EMP10067,2026-06-30,2.0,Outstanding,Annual
EMP10068,2021-12-31,2.9,Outstanding,Annual
EMP10068,2022-06-30,2.7,Exceeds Expectations,Annual
EMP10068,2022-12-31,3.2,Meets Expectations,Annual
EMP10068,2023-06-30,2.4,Meets Expectations,Mid-Year
EMP10068,2023-12-31,3.6,Needs Improvement,Annual
EMP10068,2024-06-30,3.0,Outstanding,Annual
EMP10068,2024-12-31,3.0,Needs Improvement,Annual
EMP10068,2025-06-30,4.1,Outstanding,Mid-Year
EMP10068,2025-12-31,2.6,Meets Expectations,Mid-Year
EMP10068,2026-06-30,4.1,Needs Improvement,Annual
EMP10069,2022-12-31,3.4,Meets Expectations,Annual
EMP10069,2023-06-30,3.9,Meets Expectations,Annual
EMP10069,2023-12-31,3.4,Meets Expectations,Annual
EMP10069,2024-06-30,3.9,Meets Expectations,Mid-Year
EMP10069,2024-12-31,3.3,Exceeds Expectations,Mid-Year
EMP10069,2025-06-30,3.1,Meets Expectations,Mid-Year
EMP10069,2025-12-31,3.4,Exceeds Expectations,Mid-Year
EMP10069,2026-06-30,3.0,Meets Expectations,Mid-Year
EMP10070,2025-06-30,4.4,Exceeds Expectations,Mid-Year
EMP10070,2025-12-31,1.8,Meets Expectations,Mid-Year
EMP10070,2026-06-30,3.0,Outstanding,Mid-Year
EMP10071,2022-06-30,3.8,Needs Improvement,Annual
EMP10071,2022-12-31,3.2,Meets Expectations,Annual
EMP10071,2023-06-30,3.7,Meets Expectations,Mid-Year
EMP10071,2023-12-31,3.3,Exceeds Expectations,Annual
EMP10071,2024-06-30,3.7,Meets Expectations,Mid-Year
EMP10071,2024-12-31,3.3,Exceeds Expectations,Mid-Year
EMP10071,2025-06-30,3.9,Exceeds Expectations,Annual
EMP10071,2025-12-31,3.5,Exceeds Expectations,Mid-Year
EMP10071,2026-06-30,4.3,Needs Improvement,Mid-Year
EMP10072,2026-06-30,4.7,Meets Expectations,Mid-Year
EMP10073,2026-06-30,2.7,Needs Improvement,Mid-Year
EMP10074,2025-12-31,3.6,Meets Expectations,Mid-Year
EMP10074,2026-06-30,2.5,Meets Expectations,Mid-Year
EMP10075,2025-06-30,3.4,Meets Expectations,Annual
EMP10075,2025-12-31,2.8,Exceeds Expectations,Annual
EMP10075,2026-06-30,2.9,Meets Expectations,Mid-Year
EMP10076,2022-12-31,4.0,Needs Improvement,Annual
EMP10076,2023-06-30,3.0,Needs Improvement,Annual
EMP10076,2023-12-31,3.4,Meets Expectations,Mid-Year
EMP10076,2024-06-30,1.9,Meets Expectations,Mid-Year
EMP10076,2024-12-31,2.8,Meets Expectations,Annual
EMP10076,2025-06-30,2.8,Exceeds Expectations,Annual
EMP10076,2025-12-31,3.5,Meets Expectations,Annual
EMP10076,2026-06-30,3.3,Meets Expectations,Annual
EMP10077,2024-06-30,3.2,Meets Expectations,Annual
EMP10077,2024-12-31,3.4,Meets Expectations,Mid-Year
EMP10077,2025-06-30,3.7,Exceeds Expectations,Annual
EMP10077,2025-12-31,2.6,Meets Expectations,Mid-Year
EMP10077,2026-06-30,3.1,Outstanding,Mid-Year
EMP10078,2019-12-31,2.1,Meets Expectations,Mid-Year
EMP10078,2020-06-30,3.2,Meets Expectations,Mid-Year
EMP10078,2020-12-31,3.1,Meets Expectations,Annual
EMP10078,2021-06-30,2.7,Exceeds Expectations,Annual
EMP10078,2021-12-31,3.5,Outstanding,Annual
EMP10078,2022-06-30,3.9,Exceeds Expectations,Annual
EMP10078,2022-12-31,4.0,Meets Expectations,Mid-Year
EMP10078,2023-06-30,3.2,Exceeds Expectations,Annual
EMP10078,2023-12-31,2.7,Meets Expectations,Annual
EMP10078,2024-06-30,2.9,Meets Expectations,Mid-Year
EMP10078,2024-12-31,3.0,Meets Expectations,Mid-Year
EMP10078,2025-06-30,3.5,Meets Expectations,Mid-Year
EMP10078,2025-12-31,3.3,Exceeds Expectations,Mid-Year
EMP10078,2026-06-30,2.2,Meets Expectations,Mid-Year
EMP10079,2022-06-30,3.3,Meets Expectations,Annual
EMP10079,2022-12-31,2.5,Exceeds Expectations,Mid-Year
EMP10079,2023-06-30,3.5,Meets Expectations,Annual
EMP10079,2023-12-31,4.1,Meets Expectations,Mid-Year
EMP10079,2024-06-30,2.6,Meets Expectations,Mid-Year
EMP10079,2024-12-31,3.4,Meets Expectations,Annual
EMP10079,2025-06-30,2.4,Meets Expectations,Annual
EMP10079,2025-12-31,3.9,Meets Expectations,Annual
EMP10079,2026-06-30,3.6,Exceeds Expectations,Annual
EMP10080,2026-06-30,3.3,Exceeds Expectations,Annual
EMP10081,2022-12-31,3.7,Needs Improvement,Annual
EMP10081,2023-06-30,3.8,Meets Expectations,Annual
EMP10081,2023-12-31,2.5,Needs Improvement,Annual
EMP10081,2024-06-30,2.8,Meets Expectations,Mid-Year
EMP10081,2024-12-31,3.4,Meets Expectations,Mid-Year
EMP10081,2025-06-30,3.0,Meets Expectations,Mid-Year
EMP10081,2025-12-31,3.3,Meets Expectations,Annual
EMP10081,2026-06-30,2.8,Exceeds Expectations,Annual
EMP10082,2026-06-30,2.7,Exceeds Expectations,Annual
EMP10083,2021-06-30,2.2,Meets Expectations,Mid-Year
EMP10083,2021-12-31,1.4,Exceeds Expectations,Annual
EMP10083,2022-06-30,2.9,Exceeds Expectations,Mid-Year
EMP10083,2022-12-31,2.6,Exceeds Expectations,Mid-Year
EMP10083,2023-06-30,1.6,Needs Improvement,Mid-Year
EMP10083,2023-12-31,2.7,Meets Expectations,Mid-Year
EMP10083,2024-06-30,3.9,Meets Expectations,Mid-Year
EMP10083,2024-12-31,3.0,Meets Expectations,Annual
EMP10083,2025-06-30,2.6,Exceeds Expectations,Annual
EMP10083,2025-12-31,3.5,Meets Expectations,Mid-Year
EMP10083,2026-06-30,3.5,Meets Expectations,Annual
EMP10085,2025-06-30,3.4,Exceeds Expectations,Mid-Year
EMP10085,2025-12-31,2.5,Meets Expectations,Mid-Year
EMP10085,2026-06-30,2.6,Meets Expectations,Mid-Year
EMP10086,2024-12-31,3.8,Outstanding,Annual
EMP10086,2025-06-30,3.8,Meets Expectations,Mid-Year
EMP10086,2025-12-31,4.1,Meets Expectations,Mid-Year
EMP10086,2026-06-30,3.4,Exceeds Expectations,Mid-Year
EMP10087,2025-06-30,3.5,Meets Expectations,Annual
EMP10087,2025-12-31,3.5,Exceeds Expectations,Mid-Year
EMP10087,2026-06-30,2.4,Meets Expectations,Annual
EMP10088,2025-06-30,3.0,Meets Expectations,Annual
EMP10088,2025-12-31,3.8,Exceeds Expectations,Annual
EMP10088,2026-06-30,3.4,Meets Expectations,Mid-Year
EMP10089,2022-12-31,2.3,Meets Expectations,Annual
EMP10089,2023-06-30,2.3,Outstanding,Mid-Year
EMP10089,2023-12-31,4.4,Exceeds Expectations,Mid-Year
EMP10089,2024-06-30,3.3,Meets Expectations,Annual
EMP10089,2024-12-31,4.2,Exceeds Expectations,Annual
EMP10089,2025-06-30,2.7,Needs Improvement,Annual
EMP10089,2025-12-31,2.4,Meets Expectations,Mid-Year
EMP10089,2026-06-30,3.3,Meets Expectations,Mid-Year
EMP10090,2024-12-31,3.8,Meets Expectations,Annual
EMP10090,2025-06-30,2.3,Meets Expectations,Annual
EMP10090,2025-12-31,2.7,Exceeds Expectations,Annual
EMP10090,2026-06-30,3.5,Meets Expectations,Mid-Year
EMP10091,2020-06-30,1.7,Meets Expectations,Annual
EMP10091,2020-12-31,2.6,Outstanding,Annual
EMP10091,2021-06-30,3.1,Exceeds Expectations,Mid-Year
EMP10091,2021-12-31,3.3,Meets Expectations,Mid-Year
EMP10091,2022-06-30,3.7,Meets Expectations,Annual
EMP10091,2022-12-31,1.8,Needs Improvement,Mid-Year
EMP10091,2023-06-30,3.4,Meets Expectations,Annual
EMP10091,2023-12-31,2.9,Meets Expectations,Annual
EMP10091,2024-06-30,3.5,Exceeds Expectations,Mid-Year
EMP10091,2024-12-31,3.4,Meets Expectations,Mid-Year
EMP10091,2025-06-30,3.2,Needs Improvement,Annual
EMP10091,2025-12-31,2.5,Meets Expectations,Mid-Year
EMP10091,2026-06-30,2.9,Exceeds Expectations,Mid-Year
EMP10092,2024-06-30,3.1,Exceeds Expectations,Mid-Year
EMP10092,2024-12-31,1.6,Meets Expectations,Mid-Year
EMP10092,2025-06-30,3.8,Meets Expectations,Annual
EMP10092,2025-12-31,3.0,Exceeds Expectations,Annual
EMP10092,2026-06-30,3.5,Meets Expectations,Annual
EMP10093,2024-06-30,3.7,Meets Expectations,Annual
EMP10093,2024-12-31,3.9,Outstanding,Annual
EMP10093,2025-06-30,2.4,Meets Expectations,Annual
EMP10093,2025-12-31,3.7,Exceeds Expectations,Mid-Year
EMP10093,2026-06-30,2.1,Meets Expectations,Mid-Year
EMP10094,2025-12-31,2.7,Exceeds Expectations,Annual
EMP10094,2026-06-30,3.1,Meets Expectations,Mid-Year
EMP10095,2026-06-30,3.3,Meets Expectations,Annual
EMP10096,2023-12-31,3.0,Needs Improvement,Annual
EMP10096,2024-06-30,2.6,Exceeds Expectations,Mid-Year
EMP10096,2024-12-31,3.5,Exceeds Expectations,Mid-Year
EMP10096,2025-06-30,2.8,Meets Expectations,Annual
EMP10096,2025-12-31,4.3,Meets Expectations,Mid-Year
EMP10096,2026-06-30,3.6,Meets Expectations,Annual
EMP10097,2020-12-31,3.8,Meets Expectations,Mid-Year
EMP10097,2021-06-30,3.6,Exceeds Expectations,Annual
EMP10097,2021-12-31,3.2,Meets Expectations,Mid-Year
EMP10097,2022-06-30,3.1,Meets Expectations,Annual
EMP10097,2022-12-31,3.3,Meets Expectations,Annual
EMP10097,2023-06-30,3.2,Meets Expectations,Mid-Year
EMP10097,2023-12-31,2.7,Meets Expectations,Annual
EMP10097,2024-06-30,2.7,Meets Expectations,Annual
EMP10097,2024-12-31,4.1,Meets Expectations,Mid-Year
EMP10097,2025-06-30,2.9,Exceeds Expectations,Annual
EMP10097,2025-12-31,3.2,Meets Expectations,Mid-Year
EMP10097,2026-06-30,3.1,Exceeds Expectations,Mid-Year
EMP10098,2022-06-30,3.2,Meets Expectations,Mid-Year
EMP10098,2022-12-31,2.6,Exceeds Expectations,Annual
EMP10098,2023-06-30,3.0,Needs Improvement,Mid-Year
EMP10098,2023-12-31,2.7,Meets Expectations,Annual
EMP10098,2024-06-30,3.1,Exceeds Expectations,Mid-Year
EMP10098,2024-12-31,3.7,Meets Expectations,Annual
EMP10098,2025-06-30,3.3,Meets Expectations,Annual
EMP10098,2025-12-31,2.6,Meets Expectations,Mid-Year
EMP10098,2026-06-30,3.1,Meets Expectations,Mid-Year
EMP10099,2022-12-31,3.4,Meets Expectations,Annual
EMP10099,2023-06-30,2.9,Meets Expectations,Annual
EMP10099,2023-12-31,3.1,Exceeds Expectations,Annual
EMP10099,2024-06-30,4.1,Needs Improvement,Annual
EMP10099,2024-12-31,3.0,Meets Expectations,Annual
EMP10099,2025-06-30,2.9,Needs Improvement,Annual
EMP10099,2025-12-31,3.0,Needs Improvement,Mid-Year
EMP10099,2026-06-30,3.0,Meets Expectations,Annual
EMP10100,2022-06-30,2.4,Meets Expectations,Mid-Year
EMP10100,2022-12-31,3.0,Meets Expectations,Mid-Year
EMP10100,2023-06-30,3.1,Meets Expectations,Mid-Year
EMP10100,2023-12-31,3.3,Meets Expectations,Mid-Year
EMP10100,2024-06-30,3.9,Exceeds Expectations,Mid-Year
EMP10100,2024-12-31,3.7,Outstanding,Annual
EMP10100,2025-06-30,3.5,Exceeds Expectations,Annual
EMP10100,2025-12-31,2.9,Needs Improvement,Annual
EMP10100,2026-06-30,3.0,Outstanding,Mid-Year
EMP10101,2024-12-31,3.1,Meets Expectations,Annual
EMP10101,2025-06-30,2.4,Meets Expectations,Annual
EMP10101,2025-12-31,3.1,Needs Improvement,Mid-Year
EMP10101,2026-06-30,4.1,Meets Expectations,Annual
EMP10102,2020-12-31,2.3,Exceeds Expectations,Annual
EMP10102,2021-06-30,3.0,Meets Expectations,Annual
EMP10102,2021-12-31,2.5,Exceeds Expectations,Annual
EMP10102,2022-06-30,3.8,Needs Improvement,Annual
EMP10102,2022-12-31,3.4,Meets Expectations,Annual
EMP10102,2023-06-30,3.8,Meets Expectations,Annual
EMP10102,2023-12-31,4.3,Meets Expectations,Annual
EMP10102,2024-06-30,3.8,Needs Improvement,Annual
EMP10102,2024-12-31,3.9,Meets Expectations,Annual
EMP10102,2025-06-30,2.2,Meets Expectations,Annual
EMP10102,2025-12-31,3.1,Exceeds Expectations,Annual
EMP10102,2026-06-30,3.2,Meets Expectations,Mid-Year
EMP10103,2022-06-30,2.8,Meets Expectations,Mid-Year
EMP10103,2022-12-31,2.3,Exceeds Expectations,Annual
EMP10103,2023-06-30,2.6,Meets Expectations,Annual
EMP10103,2023-12-31,3.3,Exceeds Expectations,Mid-Year
EMP10103,2024-06-30,4.4,Meets Expectations,Mid-Year
EMP10103,2024-12-31,3.1,Meets Expectations,Annual
EMP10103,2025-06-30,2.6,Meets Expectations,Mid-Year
EMP10103,2025-12-31,3.4,Exceeds Expectations,Mid-Year
EMP10103,2026-06-30,2.9,Meets Expectations,Mid-Year
EMP10104,2023-12-31,2.8,Exceeds Expectations,Mid-Year
EMP10104,2024-06-30,3.2,Outstanding,Annual
EMP10104,2024-12-31,3.7,Needs Improvement,Annual
EMP10104,2025-06-30,3.3,Meets Expectations,Annual
EMP10104,2025-12-31,3.6,Needs Improvement,Mid-Year
EMP10104,2026-06-30,2.6,Needs Improvement,Annual
EMP10105,2021-12-31,1.9,Exceeds Expectations,Mid-Year
EMP10105,2022-06-30,2.3,Exceeds Expectations,Mid-Year
EMP10105,2022-12-31,2.6,Exceeds Expectations,Mid-Year
EMP10105,2023-06-30,3.2,Meets Expectations,Annual
EMP10105,2023-12-31,4.0,Meets Expectations,Annual
EMP10105,2024-06-30,3.1,Needs Improvement,Annual
EMP10105,2024-12-31,2.7,Needs Improvement,Annual
EMP10105,2025-06-30,4.1,Meets Expectations,Annual
EMP10105,2025-12-31,2.7,Meets Expectations,Annual
EMP10105,2026-06-30,3.5,Needs Improvement,Annual
EMP10106,2025-06-30,2.9,Meets Expectations,Mid-Year
EMP10106,2025-12-31,1.7,Outstanding,Annual
EMP10106,2026-06-30,3.2,Meets Expectations,Mid-Year
EMP10107,2021-06-30,3.2,Meets Expectations,Annual
EMP10107,2021-12-31,3.0,Needs Improvement,Annual
EMP10107,2022-06-30,2.6,Meets Expectations,Annual
EMP10107,2022-12-31,3.3,Meets Expectations,Annual
EMP10107,2023-06-30,3.5,Exceeds Expectations,Mid-Year
EMP10107,2023-12-31,4.3,Meets Expectations,Annual
EMP10107,2024-06-30,4.3,Needs Improvement,Annual
EMP10107,2024-12-31,3.0,Meets Expectations,Annual
EMP10107,2025-06-30,3.0,Meets Expectations,Annual
EMP10107,2025-12-31,4.0,Needs Improvement,Annual
EMP10107,2026-06-30,3.9,Meets Expectations,Annual
EMP10109,2024-06-30,3.4,Outstanding,Annual
EMP10109,2024-12-31,3.3,Meets Expectations,Mid-Year
EMP10109,2025-06-30,2.4,Meets Expectations,Annual
EMP10109,2025-12-31,2.1,Needs Improvement,Mid-Year
EMP10109,2026-06-30,3.6,Meets Expectations,Annual
EMP10110,2021-12-31,2.5,Exceeds Expectations,Mid-Year
EMP10110,2022-06-30,2.7,Meets Expectations,Mid-Year
EMP10110,2022-12-31,3.0,Outstanding,Mid-Year
EMP10110,2023-06-30,2.3,Meets Expectations,Annual
EMP10110,2023-12-31,2.8,Meets Expectations,Mid-Year
EMP10110,2024-06-30,3.8,Meets Expectations,Mid-Year
EMP10110,2024-12-31,2.9,Meets Expectations,Mid-Year
EMP10110,2025-06-30,3.3,Meets Expectations,Annual
EMP10110,2025-12-31,3.0,Outstanding,Annual
EMP10110,2026-06-30,2.4,Meets Expectations,Mid-Year
EMP10111,2021-06-30,3.5,Exceeds Expectations,Annual
EMP10111,2021-12-31,2.8,Meets Expectations,Annual
EMP10111,2022-06-30,2.7,Needs Improvement,Mid-Year
EMP10111,2022-12-31,3.3,Meets Expectations,Annual
EMP10111,2023-06-30,2.7,Exceeds Expectations,Mid-Year
EMP10111,2023-12-31,3.5,Outstanding,Mid-Year
EMP10111,2024-06-30,3.8,Outstanding,Annual
EMP10111,2024-12-31,4.6,Meets Expectations,Mid-Year
EMP10111,2025-06-30,3.1,Meets Expectations,Annual
EMP10111,2025-12-31,3.2,Meets Expectations,Annual
EMP10111,2026-06-30,3.3,Exceeds Expectations,Annual
EMP10112,2021-06-30,2.8,Exceeds Expectations,Mid-Year
EMP10112,2021-12-31,2.7,Meets Expectations,Mid-Year
EMP10112,2022-06-30,4.0,Meets Expectations,Annual
EMP10112,2022-12-31,,Outstanding,Mid-Year
EMP10112,2023-06-30,2.0,Meets Expectations,Mid-Year
EMP10112,2023-12-31,3.4,Exceeds Expectations,Annual
EMP10112,2024-06-30,3.3,Meets Expectations,Mid-Year
EMP10112,2024-12-31,2.9,Meets Expectations,Annual
EMP10112,2025-06-30,2.6,Meets Expectations,Annual
EMP10112,2025-12-31,3.4,Needs Improvement,Mid-Year
EMP10112,2026-06-30,3.4,Meets Expectations,Annual
EMP10113,2022-12-31,3.0,Meets Expectations,Mid-Year
EMP10113,2023-06-30,3.1,Meets Expectations,Mid-Year
EMP10113,2023-12-31,2.6,Meets Expectations,Mid-Year
EMP10113,2024-06-30,2.6,Meets Expectations,Mid-Year
EMP10113,2024-12-31,3.5,Meets Expectations,Annual
EMP10113,2025-06-30,3.5,Exceeds Expectations,Mid-Year
EMP10113,2025-12-31,2.6,Outstanding,Annual
EMP10113,2026-06-30,2.6,Needs Improvement,Annual
EMP10114,2023-12-31,3.8,Exceeds Expectations,Annual
EMP10114,2024-06-30,3.0,Outstanding,Mid-Year
EMP10114,2024-12-31,3.6,Exceeds Expectations,Annual
EMP10114,2025-06-30,3.6,Meets Expectations,Annual
EMP10114,2025-12-31,3.9,Exceeds Expectations,Mid-Year
EMP10114,2026-06-30,2.8,Exceeds Expectations,Annual
EMP10115,2022-12-31,3.6,Exceeds Expectations,Mid-Year
EMP10115,2023-06-30,3.0,Meets Expectations,Annual
EMP10115,2023-12-31,3.6,Meets Expectations,Annual
EMP10115,2024-06-30,3.2,Meets Expectations,Mid-Year
EMP10115,2024-12-31,3.0,Meets Expectations,Mid-Year
EMP10115,2025-06-30,2.2,Meets Expectations,Mid-Year
EMP10115,2025-12-31,2.7,Meets Expectations,Mid-Year
EMP10115,2026-06-30,3.0,Exceeds Expectations,Annual
EMP10116,2026-06-30,2.4,Meets Expectations,Annual
EMP10117,2020-12-31,1.9,Meets Expectations,Mid-Year
EMP10117,2021-06-30,3.7,Meets Expectations,Annual
EMP10117,2021-12-31,2.1,Meets Expectations,Annual
EMP10117,2022-06-30,3.0,Meets Expectations,Annual
EMP10117,2022-12-31,2.8,Meets Expectations,Annual
EMP10117,2023-06-30,3.0,Outstanding,Annual
EMP10117,2023-12-31,,Meets Expectations,Mid-Year
EMP10117,2024-06-30,3.4,Needs Improvement,Mid-Year
EMP10117,2024-12-31,3.2,Outstanding,Annual
EMP10117,2025-06-30,3.6,Meets Expectations,Mid-Year
EMP10117,2025-12-31,3.3,Exceeds Expectations,Annual
EMP10117,2026-06-30,3.0,Meets Expectations,Annual
EMP10118,2024-12-31,3.5,Meets Expectations,Mid-Year
EMP10118,2025-06-30,3.2,Exceeds Expectations,Mid-Year
EMP10118,2025-12-31,3.3,Meets Expectations,Annual
EMP10118,2026-06-30,3.1,Meets Expectations,Mid-Year
EMP10119,2021-06-30,2.9,Meets Expectations,Mid-Year
EMP10119,2021-12-31,3.9,Meets Expectations,Mid-Year
EMP10119,2022-06-30,2.9,Meets Expectations,Annual
EMP10119,2022-12-31,3.5,Meets Expectations,Annual
EMP10119,2023-06-30,2.9,Meets Expectations,Annual
EMP10119,2023-12-31,4.0,Needs Improvement,Mid-Year
EMP10119,2024-06-30,3.6,Meets Expectations,Mid-Year
EMP10119,2024-12-31,3.1,Exceeds Expectations,Annual
EMP10119,2025-06-30,2.6,Meets Expectations,Annual
EMP10119,2025-12-31,2.0,Exceeds Expectations,Annual
EMP10119,2026-06-30,3.8,Meets Expectations,Annual
EMP10120,2021-06-30,3.7,Meets Expectations,Annual
EMP10120,2021-12-31,3.2,Needs Improvement,Annual
EMP10120,2022-06-30,3.2,Meets Expectations,Mid-Year
EMP10120,2022-12-31,2.6,Meets Expectations,Annual
EMP10120,2023-06-30,2.5,Meets Expectations,Mid-Year
EMP10120,2023-12-31,3.1,Meets Expectations,Annual
EMP10120,2024-06-30,3.1,Meets Expectations,Annual
EMP10120,2024-12-31,3.1,Outstanding,Annual
EMP10120,2025-06-30,3.0,Exceeds Expectations,Annual
EMP10120,2025-12-31,3.0,Meets Expectations,Annual
EMP10120,2026-06-30,3.2,Meets Expectations,Annual
EMP10121,2026-06-30,3.1,Meets Expectations,Annual
EMP10122,2024-06-30,2.5,Needs Improvement,Annual
EMP10122,2024-12-31,2.7,Meets Expectations,Annual
EMP10122,2025-06-30,3.5,Meets Expectations,Mid-Year
EMP10122,2025-12-31,2.6,Meets Expectations,Annual
EMP10122,2026-06-30,3.9,Meets Expectations,Mid-Year
EMP10123,2024-12-31,3.5,Meets Expectations,Annual
EMP10123,2025-06-30,2.8,Meets Expectations,Annual
EMP10123,2025-12-31,3.8,Needs Improvement,Annual
EMP10123,2026-06-30,3.8,Needs Improvement,Mid-Year
EMP10124,2019-12-31,3.5,Exceeds Expectations,Mid-Year
EMP10124,2020-06-30,3.8,Needs Improvement,Annual
EMP10124,2020-12-31,3.9,Meets Expectations,Annual
EMP10124,2021-06-30,2.8,Meets Expectations,Annual
EMP10124,2021-12-31,3.9,Meets Expectations,Mid-Year
EMP10124,2022-06-30,3.5,Needs Improvement,Annual
EMP10124,2022-12-31,2.7,Meets Expectations,Annual
EMP10124,2023-06-30,3.0,Meets Expectations,Annual
EMP10124,2023-12-31,3.9,Meets Expectations,Mid-Year
EMP10124,2024-06-30,3.1,Meets Expectations,Mid-Year
EMP10124,2024-12-31,4.1,Meets Expectations,Annual
EMP10124,2025-06-30,3.5,Meets Expectations,Annual
EMP10124,2025-12-31,3.7,Needs Improvement,Mid-Year
EMP10124,2026-06-30,3.6,Exceeds Expectations,Mid-Year
EMP10125,2021-06-30,2.0,Exceeds Expectations,Annual
EMP10125,2021-12-31,3.1,Exceeds Expectations,Annual
EMP10125,2022-06-30,3.5,Exceeds Expectations,Mid-Year
EMP10125,2022-12-31,3.0,Exceeds Expectations,Annual
EMP10125,2023-06-30,3.3,Outstanding,Annual
EMP10125,2023-12-31,2.0,Meets Expectations,Mid-Year
EMP10125,2024-06-30,3.8,Meets Expectations,Mid-Year
EMP10125,2024-12-31,2.2,Meets Expectations,Annual
EMP10125,2025-06-30,3.4,Exceeds Expectations,Mid-Year
EMP10125,2025-12-31,2.7,Meets Expectations,Annual
EMP10125,2026-06-30,2.8,Meets Expectations,Mid-Year
EMP10126,2024-12-31,2.8,Outstanding,Annual
EMP10126,2025-06-30,3.5,Meets Expectations,Annual
EMP10126,2025-12-31,3.5,Meets Expectations,Mid-Year
EMP10126,2026-06-30,2.8,Meets Expectations,Mid-Year
EMP10127,2024-06-30,2.7,Meets Expectations,Mid-Year
EMP10127,2024-12-31,3.7,Meets Expectations,Mid-Year
EMP10127,2025-06-30,2.7,Meets Expectations,Annual
EMP10127,2025-12-31,3.2,Meets Expectations,Mid-Year
EMP10127,2026-06-30,3.5,Exceeds Expectations,Mid-Year
EMP10128,2025-06-30,2.5,Outstanding,Annual
EMP10128,2025-12-31,2.2,Meets Expectations,Mid-Year
EMP10128,2026-06-30,3.4,Exceeds Expectations,Annual
EMP10129,2021-12-31,2.2,Needs Improvement,Annual
EMP10129,2022-06-30,2.5,Meets Expectations,Mid-Year
EMP10129,2022-12-31,2.6,Meets Expectations,Annual
EMP10129,2023-06-30,2.8,Meets Expectations,Annual
EMP10129,2023-12-31,3.9,Needs Improvement,Annual
EMP10129,2024-06-30,3.2,Meets Expectations,Mid-Year
EMP10129,2024-12-31,3.5,Needs Improvement,Annual
EMP10129,2025-06-30,3.1,Meets Expectations,Annual
EMP10129,2025-12-31,3.9,Meets Expectations,Mid-Year
EMP10129,2026-06-30,4.1,Outstanding,Annual
EMP10130,2020-06-30,2.0,Meets Expectations,Annual
EMP10130,2020-12-31,2.2,Meets Expectations,Annual
EMP10130,2021-06-30,3.4,Needs Improvement,Annual
EMP10130,2021-12-31,2.5,Meets Expectations,Mid-Year
EMP10130,2022-06-30,2.9,Meets Expectations,Annual
EMP10130,2022-12-31,2.7,Exceeds Expectations,Annual
EMP10130,2023-06-30,3.5,Outstanding,Annual
EMP10130,2023-12-31,3.4,Exceeds Expectations,Mid-Year
EMP10130,2024-06-30,2.1,Exceeds Expectations,Annual
EMP10130,2024-12-31,3.4,Meets Expectations,Annual
EMP10130,2025-06-30,4.0,Meets Expectations,Annual
EMP10130,2025-12-31,2.9,Meets Expectations,Annual
EMP10130,2026-06-30,3.4,Meets Expectations,Annual
EMP10131,2019-12-31,4.4,Meets Expectations,Annual
EMP10131,2020-06-30,3.6,Meets Expectations,Mid-Year
