Employee_ID,Month,Working_Days,Absent_Days,Overtime_Hours,Days_Present
EMP10013,2025-04-01,19,1.0,5.3,18
EMP10013,2025-07-01,20,1.0,6.8,19
EMP10013,2025-08-01,21,0.0,5.1,21
EMP10013,2025-09-01,22,1.0,5.6,21
EMP10013,2025-10-01,18,5.0,11.2,13
EMP10013,2025-11-01,19,1.0,5.5,18
EMP10013,2025-12-01,20,2.0,0.0,18
EMP10013,2026-01-01,19,1.0,6.9,18
EMP10013,2026-03-01,19,2.0,4.8,17
EMP10013,2026-04-01,21,2.0,1.6,19
EMP10013,2026-05-01,21,1.0,0.0,20
EMP10013,2026-06-01,21,2.0,2.5,19
EMP10014,2024-01-01,20,3.0,5.0,17
EMP10014,2024-02-01,22,2.0,5.0,20
EMP10014,2024-03-01,19,1.0,9.5,18
EMP10014,2024-05-01,21,1.0,7.5,20
EMP10014,2024-07-01,20,2.0,1.1,18
EMP10014,2024-08-01,19,2.0,2.1,17
EMP10014,2024-09-01,20,2.0,6.7,18
EMP10014,2024-12-01,20,0.0,7.4,20
EMP10014,2025-02-01,22,0.0,4.3,22
EMP10014,2025-03-01,21,3.0,7.4,18
EMP10014,2025-04-01,21,0.0,10.1,21
EMP10014,2025-05-01,18,0.0,0.0,18
EMP10014,2025-06-01,19,0.0,6.6,19
EMP10014,2025-07-01,22,2.0,8.7,20
EMP10014,2025-08-01,21,3.0,0.0,18
EMP10014,2025-09-01,18,1.0,9.8,17
EMP10014,2025-10-01,18,0.0,0.6,18
EMP10014,2025-11-01,22,4.0,3.4,18
EMP10014,2025-12-01,21,0.0,3.7,21
EMP10014,2026-01-01,19,0.0,6.4,19
EMP10014,2026-02-01,21,0.0,6.6,21
EMP10014,2026-04-01,20,1.0,3.6,19
EMP10014,2026-05-01,20,1.0,0.9,19
EMP10014,2026-06-01,20,2.0,1.1,18
EMP10015,2025-04-01,21,1.0,9.0,20
EMP10015,2025-05-01,20,0.0,16.9,20
EMP10015,2025-06-01,18,1.0,10.9,17
EMP10015,2025-07-01,20,1.0,12.2,19
EMP10015,2025-09-01,21,0.0,5.2,21
EMP10015,2025-10-01,18,0.0,7.1,18
EMP10015,2025-12-01,20,0.0,7.7,20
EMP10015,2026-02-01,20,0.0,11.3,20
EMP10015,2026-03-01,18,0.0,9.4,18
EMP10015,2026-05-01,18,0.0,7.4,18
EMP10015,2026-06-01,18,2.0,13.9,16
EMP10016,2024-01-01,22,3.0,0.0,19
EMP10016,2024-02-01,22,1.0,4.3,21
EMP10016,2024-03-01,19,1.0,2.1,18
EMP10016,2024-04-01,19,1.0,7.2,18
EMP10016,2024-05-01,21,0.0,5.5,21
EMP10016,2024-06-01,22,0.0,1.0,22
EMP10016,2024-07-01,19,0.0,6.4,19
EMP10016,2024-08-01,18,1.0,6.6,17
EMP10016,2024-09-01,22,1.0,4.1,21
EMP10016,2024-11-01,18,2.0,2.1,16
EMP10016,2024-12-01,18,1.0,2.8,17
EMP10016,2025-01-01,21,2.0,10.5,19
EMP10016,2025-03-01,19,0.0,3.3,19
EMP10016,2025-04-01,22,2.0,9.1,20
EMP10016,2025-05-01,19,2.0,5.0,17
EMP10016,2025-06-01,22,1.0,0.9,21
EMP10016,2025-07-01,21,3.0,0.0,18
EMP10016,2025-08-01,21,1.0,9.0,20
EMP10016,2025-09-01,18,1.0,2.5,17
EMP10016,2025-10-01,22,0.0,8.2,22
EMP10016,2025-11-01,20,1.0,8.4,19
EMP10016,2025-12-01,19,2.0,0.0,17
EMP10016,2026-02-01,19,2.0,8.2,17
EMP10016,2026-04-01,19,1.0,3.9,18
EMP10016,2026-05-01,19,2.0,13.7,17
EMP10016,2026-06-01,18,1.0,5.3,17
EMP10017,2024-12-01,18,2.0,11.6,16
EMP10017,2025-01-01,18,3.0,3.8,15
EMP10017,2025-03-01,22,0.0,4.2,22
EMP10017,2025-04-01,21,1.0,6.1,20
EMP10017,2025-05-01,20,1.0,0.0,19
EMP10017,2025-06-01,18,1.0,5.3,17
EMP10017,2025-07-01,21,1.0,4.8,20
EMP10017,2025-08-01,18,2.0,5.9,16
EMP10017,2025-09-01,19,1.0,0.9,18
EMP10017,2025-10-01,19,0.0,2.3,19
EMP10017,2025-11-01,19,0.0,5.2,19
EMP10017,2025-12-01,20,1.0,8.7,19
EMP10017,2026-01-01,21,0.0,7.2,21
EMP10017,2026-02-01,19,1.0,0.0,18
EMP10017,2026-03-01,21,3.0,10.4,18
EMP10017,2026-04-01,22,1.0,5.1,21
EMP10017,2026-05-01,21,2.0,12.7,19
EMP10017,2026-06-01,18,0.0,2.2,18
EMP10018,2021-06-01,18,5.0,3.6,13
EMP10018,2021-07-01,19,1.0,14.5,18
EMP10018,2021-08-01,18,3.0,3.4,15
EMP10018,2021-09-01,21,3.0,0.3,18
EMP10018,2021-10-01,19,0.0,1.1,19
EMP10018,2021-11-01,22,3.0,4.7,19
EMP10018,2021-12-01,20,0.0,11.1,20
EMP10018,2022-01-01,21,2.0,13.3,19
EMP10018,2022-02-01,20,1.0,5.1,19
EMP10018,2022-03-01,18,0.0,15.6,18
EMP10018,2022-04-01,18,0.0,10.8,18
EMP10018,2022-06-01,21,0.0,6.8,21
EMP10018,2022-07-01,18,0.0,1.9,18
EMP10018,2022-09-01,20,1.0,4.1,19
EMP10018,2022-10-01,21,0.0,7.9,21
EMP10018,2022-11-01,20,1.0,4.5,19
EMP10018,2023-01-01,19,1.0,1.5,18
EMP10018,2023-02-01,22,0.0,5.9,22
EMP10018,2023-04-01,21,0.0,11.7,21
EMP10018,2023-05-01,18,3.0,6.0,15
EMP10018,2023-06-01,20,0.0,7.6,20
EMP10018,2023-07-01,22,1.0,8.8,21
EMP10018,2023-08-01,22,0.0,6.6,22
EMP10018,2023-09-01,18,0.0,6.6,18
EMP10018,2023-10-01,20,0.0,9.1,20
EMP10018,2023-11-01,18,0.0,10.4,18
EMP10018,2023-12-01,20,0.0,7.0,20
EMP10018,2024-01-01,22,2.0,4.8,20
EMP10018,2024-02-01,22,1.0,8.1,21
EMP10018,2024-03-01,22,1.0,14.8,21
EMP10018,2024-04-01,21,1.0,13.3,20
EMP10018,2024-05-01,18,3.0,8.0,15
EMP10018,2024-06-01,20,1.0,11.1,19
EMP10018,2024-07-01,19,1.0,3.5,18
EMP10018,2024-08-01,20,0.0,15.8,20
EMP10018,2024-09-01,18,1.0,6.8,17
EMP10018,2024-10-01,20,0.0,10.0,20
EMP10018,2024-12-01,22,0.0,8.1,22
EMP10018,2025-01-01,21,2.0,8.2,19
EMP10018,2025-02-01,19,0.0,9.4,19
EMP10018,2025-03-01,22,1.0,7.8,21
EMP10018,2025-04-01,20,2.0,2.7,18
EMP10018,2025-05-01,22,1.0,5.1,21
EMP10018,2025-06-01,22,2.0,7.5,20
EMP10018,2025-07-01,20,1.0,4.6,19
EMP10018,2025-08-01,22,0.0,8.1,22
EMP10018,2025-09-01,21,1.0,3.1,20
EMP10018,2025-11-01,19,3.0,11.8,16
EMP10018,2025-12-01,19,3.0,3.6,16
EMP10018,2026-02-01,19,1.0,3.4,18
EMP10018,2026-03-01,18,0.0,2.9,18
EMP10018,2026-04-01,20,1.0,6.5,19
EMP10018,2026-05-01,18,0.0,9.6,18
EMP10018,2026-06-01,19,0.0,4.1,19
EMP10019,2019-09-01,18,3.0,3.9,15
EMP10019,2019-10-01,21,1.0,0.0,20
EMP10019,2019-11-01,21,1.0,0.9,20
EMP10019,2019-12-01,18,2.0,2.0,16
EMP10019,2020-04-01,21,1.0,14.5,20
EMP10019,2020-05-01,22,3.0,7.3,19
EMP10019,2020-06-01,21,2.0,8.3,19
EMP10019,2020-07-01,18,1.0,9.4,17
EMP10019,2020-08-01,21,2.0,3.5,19
EMP10019,2020-09-01,18,1.0,1.8,17
EMP10019,2020-10-01,19,1.0,0.0,18
EMP10019,2020-11-01,18,1.0,7.0,17
EMP10019,2020-12-01,22,0.0,3.1,22
EMP10019,2021-01-01,20,0.0,1.5,20
EMP10019,2021-02-01,19,1.0,1.1,18
EMP10019,2021-03-01,19,1.0,8.1,18
EMP10019,2021-04-01,18,0.0,5.0,18
EMP10019,2021-06-01,19,2.0,5.4,17
EMP10019,2021-07-01,18,0.0,0.0,18
EMP10019,2021-08-01,19,0.0,8.5,19
EMP10019,2021-09-01,21,2.0,9.2,19
EMP10019,2021-10-01,22,0.0,9.7,22
EMP10019,2021-11-01,21,0.0,6.8,21
EMP10019,2021-12-01,20,1.0,0.0,19
EMP10019,2022-01-01,22,2.0,2.9,20
EMP10019,2022-02-01,18,1.0,10.1,17
EMP10019,2022-04-01,19,2.0,3.0,17
EMP10019,2022-05-01,22,3.0,4.2,19
EMP10019,2022-06-01,18,3.0,7.2,15
EMP10019,2022-07-01,19,3.0,5.6,16
EMP10019,2022-08-01,18,0.0,7.9,18
EMP10019,2022-09-01,20,0.0,6.5,20
EMP10019,2022-10-01,18,0.0,0.9,18
EMP10019,2022-11-01,20,0.0,12.9,20
EMP10019,2022-12-01,22,1.0,0.0,21
EMP10019,2023-01-01,21,1.0,5.6,20
EMP10019,2023-02-01,20,2.0,7.3,18
EMP10019,2023-03-01,18,3.0,5.7,15
EMP10019,2023-05-01,20,1.0,0.1,19
EMP10019,2023-06-01,19,2.0,3.2,17
EMP10019,2023-07-01,20,1.0,3.5,19
EMP10019,2023-11-01,20,2.0,9.0,18
EMP10019,2023-12-01,19,1.0,5.7,18
EMP10019,2024-02-01,21,3.0,9.6,18
EMP10019,2024-03-01,22,2.0,8.9,20
EMP10019,2024-04-01,19,2.0,0.6,17
EMP10019,2024-08-01,20,0.0,6.5,20
EMP10019,2024-09-01,18,3.0,1.1,15
EMP10019,2024-10-01,18,4.0,4.7,14
EMP10019,2024-11-01,19,1.0,2.6,18
EMP10019,2025-01-01,21,3.0,9.7,18
EMP10019,2025-02-01,21,0.0,2.7,21
EMP10019,2025-03-01,21,2.0,3.3,19
EMP10019,2025-04-01,19,4.0,4.8,15
EMP10019,2025-05-01,19,0.0,3.4,19
EMP10019,2025-06-01,22,0.0,3.2,22
EMP10019,2025-07-01,18,1.0,0.0,17
EMP10019,2025-08-01,20,5.0,6.0,15
EMP10019,2025-09-01,22,2.0,11.2,20
EMP10019,2025-10-01,18,3.0,12.8,15
EMP10019,2025-12-01,21,0.0,2.1,21
EMP10019,2026-01-01,21,2.0,0.0,19
EMP10019,2026-02-01,21,1.0,3.0,20
EMP10019,2026-03-01,22,1.0,8.6,21
EMP10019,2026-04-01,18,0.0,3.1,18
EMP10019,2026-05-01,20,1.0,10.6,19
EMP10019,2026-06-01,22,3.0,9.7,19
EMP10020,2020-06-01,20,1.0,9.0,19
EMP10020,2020-07-01,20,1.0,1.9,19
EMP10020,2020-08-01,20,1.0,0.8,19
EMP10020,2020-09-01,21,1.0,6.8,20
EMP10020,2020-10-01,20,1.0,3.6,19
EMP10020,2020-11-01,19,1.0,2.5,18
EMP10020,2020-12-01,20,1.0,2.7,19
EMP10020,2021-01-01,22,0.0,5.1,22
EMP10020,2021-02-01,22,0.0,7.1,22
EMP10020,2021-03-01,20,0.0,9.7,20
EMP10020,2021-04-01,20,1.0,5.5,19
EMP10020,2021-05-01,18,0.0,11.5,18
EMP10020,2021-07-01,21,0.0,1.0,21
EMP10020,2021-08-01,20,0.0,0.0,20
EMP10020,2021-09-01,20,0.0,2.7,20
EMP10020,2021-10-01,19,1.0,6.1,18
EMP10020,2021-11-01,18,2.0,3.1,16
EMP10020,2021-12-01,22,2.0,8.9,20
EMP10020,2022-01-01,19,2.0,6.3,17
EMP10020,2022-02-01,19,1.0,2.1,18
EMP10020,2022-03-01,21,1.0,4.6,20
EMP10020,2022-04-01,22,1.0,7.5,21
EMP10020,2022-05-01,18,0.0,8.4,18
EMP10020,2022-06-01,21,1.0,0.0,20
EMP10020,2022-07-01,22,2.0,0.0,20
EMP10020,2022-08-01,18,1.0,3.2,17
EMP10020,2022-09-01,19,0.0,6.2,19
EMP10020,2022-10-01,19,2.0,10.0,17
EMP10020,2022-11-01,20,0.0,2.1,20
EMP10020,2022-12-01,19,0.0,2.9,19
EMP10020,2023-01-01,19,0.0,9.0,19
EMP10020,2023-02-01,18,1.0,6.3,17
EMP10020,2023-04-01,18,1.0,2.8,17
EMP10020,2023-05-01,20,2.0,3.3,18
EMP10020,2023-06-01,20,1.0,0.4,19
EMP10020,2023-07-01,19,1.0,0.8,18
EMP10020,2023-08-01,21,2.0,5.9,19
EMP10020,2023-10-01,18,0.0,7.6,18
EMP10020,2023-11-01,22,1.0,5.1,21
EMP10020,2023-12-01,19,0.0,8.4,19
EMP10020,2024-01-01,20,0.0,5.0,20
EMP10020,2024-02-01,19,0.0,0.0,19
EMP10020,2024-03-01,18,0.0,0.0,18
EMP10020,2024-04-01,22,0.0,4.3,22
EMP10020,2024-05-01,21,0.0,10.2,21
EMP10020,2024-06-01,21,1.0,1.0,20
EMP10020,2024-07-01,21,2.0,0.0,19
EMP10020,2024-08-01,19,1.0,0.0,18
EMP10020,2024-09-01,18,1.0,2.8,17
EMP10020,2024-10-01,22,1.0,4.8,21
EMP10020,2024-11-01,22,1.0,0.0,21
EMP10020,2024-12-01,22,0.0,4.6,22
EMP10020,2025-01-01,20,1.0,0.0,19
EMP10020,2025-02-01,22,0.0,5.5,22
EMP10020,2025-03-01,19,2.0,5.2,17
EMP10020,2025-04-01,20,1.0,6.6,19
EMP10020,2025-08-01,19,2.0,12.6,17
EMP10020,2025-09-01,18,2.0,4.5,16
EMP10020,2025-10-01,19,0.0,5.8,19
EMP10020,2025-12-01,20,1.0,6.9,19
EMP10020,2026-01-01,21,0.0,1.3,21
EMP10020,2026-02-01,22,4.0,4.7,18
EMP10020,2026-04-01,22,1.0,4.9,21
EMP10020,2026-05-01,18,2.0,6.8,16
EMP10021,2025-12-01,22,4.0,4.3,18
EMP10021,2026-02-01,21,1.0,9.4,20
EMP10021,2026-03-01,20,1.0,4.2,19
EMP10021,2026-04-01,20,1.0,5.3,19
EMP10021,2026-05-01,21,3.0,1.9,18
EMP10021,2026-06-01,19,0.0,5.1,19
EMP10022,2024-12-01,20,2.0,6.7,18
EMP10022,2025-01-01,18,1.0,2.4,17
EMP10022,2025-03-01,22,1.0,0.0,21
EMP10022,2025-04-01,20,2.0,6.7,18
EMP10022,2025-05-01,22,1.0,2.1,21
EMP10022,2025-06-01,20,1.0,4.7,19
EMP10022,2025-07-01,20,0.0,7.2,20
EMP10022,2025-08-01,21,1.0,9.1,20
EMP10022,2025-10-01,20,2.0,9.0,18
EMP10022,2025-11-01,19,0.0,13.2,19
EMP10022,2025-12-01,19,1.0,6.2,18
EMP10022,2026-01-01,20,0.0,7.9,20
EMP10022,2026-02-01,18,0.0,8.7,18
EMP10022,2026-03-01,22,2.0,9.6,20
EMP10022,2026-04-01,22,1.0,0.8,21
EMP10022,2026-06-01,21,3.0,2.2,18
EMP10023,2024-12-01,22,1.0,2.6,21
EMP10023,2025-01-01,22,0.0,2.7,22
EMP10023,2025-03-01,21,0.0,4.3,21
EMP10023,2025-04-01,21,0.0,9.2,21
EMP10023,2025-05-01,20,0.0,0.0,20
EMP10023,2025-06-01,21,3.0,11.9,18
EMP10023,2025-07-01,20,0.0,6.2,20
EMP10023,2025-08-01,20,0.0,1.7,20
EMP10023,2025-09-01,18,0.0,6.9,18
EMP10023,2025-10-01,19,1.0,6.2,18
EMP10023,2025-11-01,18,3.0,7.2,15
EMP10023,2026-01-01,22,1.0,2.2,21
EMP10023,2026-02-01,18,2.0,3.0,16
EMP10023,2026-03-01,21,2.0,5.9,19
EMP10023,2026-04-01,20,1.0,0.3,19
EMP10023,2026-06-01,19,1.0,9.2,18
EMP10024,2023-04-01,20,0.0,5.3,20
EMP10024,2023-05-01,20,2.0,10.2,18
EMP10024,2023-06-01,20,1.0,12.4,19
EMP10024,2023-07-01,22,1.0,4.5,21
EMP10024,2023-08-01,18,3.0,6.3,15
EMP10024,2023-10-01,19,1.0,6.0,18
EMP10024,2023-11-01,21,0.0,0.0,21
EMP10024,2023-12-01,22,2.0,5.9,20
EMP10024,2024-01-01,20,2.0,8.1,18
EMP10024,2024-02-01,20,3.0,6.4,17
EMP10024,2024-05-01,20,0.0,7.9,20
EMP10024,2024-06-01,21,2.0,1.7,19
EMP10024,2024-07-01,18,2.0,9.4,16
EMP10024,2024-08-01,20,0.0,17.4,20
EMP10024,2024-09-01,19,2.0,11.1,17
EMP10024,2024-10-01,18,1.0,6.2,17
EMP10024,2024-11-01,21,0.0,15.0,21
EMP10024,2024-12-01,19,0.0,7.9,19
EMP10024,2025-01-01,21,4.0,0.0,17
EMP10024,2025-02-01,19,1.0,5.2,18
EMP10024,2025-03-01,18,0.0,9.0,18
EMP10024,2025-04-01,18,1.0,12.3,17
EMP10024,2025-06-01,18,1.0,8.9,17
EMP10024,2025-07-01,22,1.0,2.9,21
EMP10024,2025-09-01,21,2.0,4.4,19
EMP10024,2025-10-01,22,3.0,4.6,19
EMP10024,2025-11-01,21,0.0,11.6,21
EMP10024,2025-12-01,19,0.0,6.1,19
EMP10024,2026-01-01,19,1.0,3.6,18
EMP10024,2026-03-01,20,0.0,9.6,20
EMP10024,2026-04-01,22,2.0,14.9,20
EMP10024,2026-06-01,18,1.0,10.8,17
EMP10025,2025-01-01,21,2.0,7.9,19
EMP10025,2025-02-01,21,2.0,7.1,19
EMP10025,2025-03-01,22,1.0,15.1,21
EMP10025,2025-04-01,22,2.0,0.0,20
EMP10025,2025-06-01,20,0.0,16.7,20
EMP10025,2025-08-01,18,0.0,11.5,18
EMP10025,2025-09-01,21,1.0,4.4,20
EMP10025,2025-10-01,18,1.0,2.7,17
EMP10025,2025-12-01,18,1.0,9.9,17
EMP10025,2026-01-01,18,1.0,7.8,17
EMP10025,2026-02-01,19,0.0,6.8,19
EMP10025,2026-03-01,18,3.0,8.2,15
EMP10025,2026-05-01,21,0.0,4.9,21
EMP10025,2026-06-01,19,2.0,3.2,17
EMP10026,2019-05-01,19,2.0,15.2,17
EMP10026,2019-06-01,20,1.0,9.0,19
EMP10026,2019-07-01,18,1.0,11.3,17
EMP10026,2019-08-01,18,1.0,11.7,17
EMP10026,2019-09-01,19,1.0,0.3,18
EMP10026,2019-10-01,18,0.0,3.7,18
EMP10026,2019-11-01,19,4.0,7.6,15
EMP10026,2019-12-01,18,2.0,10.0,16
EMP10026,2020-01-01,21,1.0,3.6,20
EMP10026,2020-03-01,20,0.0,5.3,20
EMP10026,2020-05-01,19,2.0,5.5,17
EMP10026,2020-06-01,19,2.0,13.6,17
EMP10026,2020-07-01,21,1.0,12.7,20
EMP10026,2020-08-01,22,0.0,3.2,22
EMP10026,2020-09-01,22,1.0,2.4,21
EMP10026,2020-10-01,22,3.0,4.3,19
EMP10026,2020-11-01,22,3.0,12.6,19
EMP10026,2020-12-01,20,1.0,11.3,19
EMP10026,2021-01-01,20,0.0,8.7,20
EMP10026,2021-02-01,22,1.0,2.2,21
EMP10026,2021-03-01,19,1.0,5.7,18
EMP10026,2021-04-01,21,2.0,3.9,19
EMP10026,2021-05-01,21,0.0,12.8,21
EMP10026,2021-06-01,21,1.0,6.5,20
EMP10026,2021-07-01,19,3.0,0.0,16
EMP10026,2021-08-01,22,1.0,11.0,21
EMP10026,2021-10-01,22,2.0,13.4,20
EMP10026,2021-11-01,21,3.0,9.9,18
EMP10026,2021-12-01,22,1.0,9.4,21
EMP10026,2022-03-01,21,2.0,11.5,19
EMP10026,2022-04-01,21,0.0,10.6,21
EMP10026,2022-05-01,20,0.0,15.0,20
EMP10026,2022-06-01,22,2.0,10.1,20
EMP10026,2022-08-01,19,2.0,10.7,17
EMP10026,2022-09-01,22,1.0,12.6,21
EMP10026,2022-10-01,21,2.0,4.6,19
EMP10026,2022-11-01,19,2.0,8.8,17
EMP10026,2022-12-01,21,0.0,14.7,21
EMP10026,2023-01-01,21,2.0,7.6,19
EMP10026,2023-02-01,22,1.0,8.5,21
EMP10026,2023-03-01,19,1.0,0.6,18
EMP10026,2023-04-01,20,1.0,9.4,19
EMP10026,2023-05-01,20,1.0,3.4,19
EMP10026,2023-06-01,21,2.0,3.3,19
EMP10026,2023-07-01,20,0.0,2.0,20
EMP10026,2023-08-01,20,2.0,11.8,18
EMP10026,2023-09-01,20,4.0,5.3,16
EMP10026,2023-10-01,19,0.0,5.1,19
EMP10026,2023-11-01,18,0.0,6.7,18
EMP10026,2023-12-01,21,1.0,13.0,20
EMP10026,2024-01-01,20,0.0,1.4,20
EMP10026,2024-02-01,22,1.0,13.3,21
EMP10026,2024-05-01,22,1.0,6.2,21
EMP10026,2024-06-01,18,2.0,8.8,16
EMP10026,2024-07-01,19,0.0,12.0,19
EMP10026,2024-08-01,20,1.0,4.6,19
EMP10026,2024-09-01,19,3.0,0.1,16
EMP10026,2024-10-01,22,0.0,8.6,22
EMP10026,2024-11-01,22,1.0,14.5,21
EMP10026,2024-12-01,22,0.0,8.2,22
EMP10026,2025-01-01,18,4.0,3.1,14
EMP10026,2025-02-01,21,1.0,7.5,20
EMP10026,2025-03-01,19,2.0,3.8,17
EMP10026,2025-04-01,18,1.0,10.2,17
EMP10026,2025-05-01,18,2.0,12.1,16
EMP10026,2025-06-01,19,0.0,6.0,19
EMP10026,2025-07-01,19,4.0,4.1,15
EMP10026,2025-08-01,22,0.0,13.3,22
EMP10026,2025-09-01,18,1.0,10.6,17
EMP10026,2025-10-01,19,1.0,5.2,18
EMP10026,2025-11-01,22,2.0,8.2,20
EMP10026,2026-05-01,20,4.0,11.6,16
EMP10026,2026-06-01,20,1.0,5.7,19
EMP10027,2026-05-01,22,2.0,10.4,20
EMP10027,2026-06-01,19,4.0,8.5,15
EMP10028,2023-09-01,18,1.0,0.0,17
EMP10028,2023-10-01,21,0.0,7.4,21
EMP10028,2023-11-01,21,1.0,6.5,20
EMP10028,2023-12-01,22,1.0,4.3,21
EMP10028,2024-01-01,22,2.0,4.3,20
EMP10028,2024-02-01,20,0.0,2.9,20
EMP10028,2024-03-01,21,3.0,5.3,18
EMP10028,2024-04-01,22,3.0,6.3,19
EMP10028,2024-05-01,22,0.0,13.9,22
EMP10028,2024-06-01,22,0.0,6.0,22
EMP10028,2024-07-01,22,0.0,7.2,22
EMP10028,2024-08-01,19,0.0,0.6,19
EMP10028,2024-10-01,20,0.0,0.3,20
EMP10028,2024-12-01,18,0.0,2.2,18
EMP10028,2025-01-01,19,1.0,5.3,18
EMP10028,2025-02-01,21,0.0,10.1,21
EMP10028,2025-03-01,18,0.0,8.9,18
EMP10028,2025-04-01,20,0.0,5.6,20
EMP10028,2025-05-01,20,2.0,4.8,18
EMP10028,2025-07-01,19,1.0,3.8,18
EMP10028,2025-08-01,19,0.0,13.2,19
EMP10028,2025-09-01,21,6.0,10.8,15
EMP10028,2025-10-01,20,2.0,11.3,18
EMP10028,2025-11-01,19,0.0,7.5,19
EMP10028,2025-12-01,19,3.0,2.1,16
EMP10028,2026-01-01,21,2.0,4.0,19
EMP10028,2026-02-01,18,1.0,5.7,17
EMP10028,2026-03-01,22,2.0,7.8,20
EMP10028,2026-04-01,18,1.0,8.4,17
EMP10028,2026-06-01,21,2.0,8.0,19
EMP10029,2021-02-01,18,1.0,2.0,17
EMP10029,2021-03-01,19,1.0,0.0,18
EMP10029,2021-05-01,19,1.0,13.9,18
EMP10029,2021-06-01,20,0.0,2.4,20
EMP10029,2021-07-01,19,3.0,0.0,16
EMP10029,2021-08-01,21,2.0,4.0,19
EMP10029,2021-09-01,20,0.0,3.1,20
EMP10029,2021-10-01,21,0.0,8.1,21
EMP10029,2021-11-01,19,0.0,5.5,19
EMP10029,2021-12-01,19,2.0,7.0,17
EMP10029,2022-01-01,19,0.0,0.0,19
EMP10029,2022-02-01,20,4.0,5.4,16
EMP10029,2022-03-01,18,3.0,3.8,15
EMP10029,2022-04-01,18,2.0,0.0,16
EMP10029,2022-05-01,18,3.0,2.0,15
EMP10029,2022-07-01,18,3.0,0.4,15
EMP10029,2022-09-01,22,1.0,4.3,21
EMP10029,2022-10-01,20,0.0,2.4,20
EMP10029,2022-11-01,18,1.0,2.5,17
EMP10029,2022-12-01,18,1.0,9.9,17
EMP10029,2023-01-01,22,2.0,6.6,20
EMP10029,2023-02-01,19,1.0,7.3,18
EMP10029,2023-03-01,21,1.0,3.4,20
EMP10029,2023-04-01,20,0.0,2.9,20
EMP10029,2023-05-01,20,0.0,14.5,20
EMP10029,2023-06-01,21,3.0,7.6,18
EMP10029,2023-07-01,20,1.0,3.2,19
EMP10029,2023-08-01,22,2.0,10.0,20
EMP10029,2023-10-01,21,3.0,1.4,18
EMP10029,2023-11-01,19,4.0,9.9,15
EMP10029,2023-12-01,20,0.0,5.6,20
EMP10029,2024-01-01,20,3.0,5.5,17
EMP10029,2024-02-01,18,2.0,7.0,16
EMP10029,2024-03-01,19,1.0,2.5,18
EMP10029,2024-04-01,21,1.0,7.9,20
EMP10029,2024-05-01,19,0.0,5.2,19
EMP10029,2024-06-01,19,0.0,9.7,19
EMP10029,2024-07-01,19,3.0,3.5,16
EMP10029,2024-08-01,22,1.0,0.0,21
EMP10029,2024-11-01,20,2.0,8.1,18
EMP10029,2024-12-01,20,3.0,9.5,17
EMP10029,2025-02-01,22,1.0,9.3,21
EMP10029,2025-03-01,20,1.0,9.3,19
EMP10029,2025-04-01,20,0.0,5.0,20
EMP10029,2025-06-01,18,1.0,7.2,17
EMP10029,2025-07-01,19,2.0,2.0,17
EMP10029,2025-08-01,19,2.0,7.4,17
EMP10029,2025-09-01,19,0.0,5.7,19
EMP10029,2025-10-01,20,3.0,7.3,17
EMP10029,2025-11-01,20,2.0,7.0,18
EMP10029,2025-12-01,22,3.0,4.6,19
EMP10029,2026-01-01,18,3.0,8.2,15
EMP10029,2026-02-01,19,2.0,5.6,17
EMP10029,2026-03-01,18,0.0,6.6,18
EMP10029,2026-04-01,19,1.0,1.9,18
EMP10029,2026-05-01,18,3.0,6.4,15
EMP10030,2024-08-01,19,0.0,0.0,19
EMP10030,2024-10-01,21,0.0,5.1,21
EMP10030,2024-11-01,18,2.0,5.6,16
EMP10030,2024-12-01,20,3.0,6.0,17
EMP10030,2025-02-01,18,1.0,8.3,17
EMP10030,2025-03-01,21,2.0,1.6,19
EMP10030,2025-04-01,19,2.0,0.0,17
EMP10030,2025-06-01,18,4.0,5.9,14
EMP10030,2025-07-01,22,2.0,6.6,20
EMP10030,2025-08-01,21,0.0,2.4,21
EMP10030,2025-09-01,19,0.0,9.2,19
EMP10030,2025-10-01,22,1.0,11.2,21
EMP10030,2025-12-01,18,2.0,8.4,16
EMP10030,2026-02-01,18,2.0,1.8,16
EMP10030,2026-03-01,18,1.0,7.0,17
EMP10030,2026-04-01,22,1.0,0.0,21
EMP10030,2026-05-01,19,0.0,2.3,19
EMP10031,2025-02-01,20,2.0,6.1,18
EMP10031,2025-03-01,20,1.0,13.1,19
EMP10031,2025-04-01,18,4.0,3.0,14
EMP10031,2025-05-01,18,0.0,0.0,18
EMP10031,2025-07-01,22,0.0,2.4,22
EMP10031,2025-08-01,22,2.0,1.1,20
EMP10031,2025-09-01,21,3.0,9.0,18
EMP10031,2025-10-01,21,1.0,3.4,20
EMP10031,2025-12-01,18,2.0,5.9,16
EMP10031,2026-01-01,18,1.0,19.8,17
EMP10031,2026-02-01,20,1.0,5.4,19
EMP10031,2026-03-01,22,1.0,1.5,21
EMP10031,2026-04-01,18,1.0,15.7,17
EMP10031,2026-05-01,21,0.0,2.1,21
EMP10032,2025-08-01,22,3.0,6.3,19
EMP10032,2025-09-01,22,0.0,10.2,22
EMP10032,2025-10-01,21,2.0,8.6,19
EMP10032,2025-11-01,19,0.0,12.4,19
EMP10032,2025-12-01,20,2.0,4.8,18
EMP10032,2026-01-01,21,1.0,3.3,20
